1|"January"||||||||||||||"23380687"|"244491566"
2|"February"||||||||||||||"23380687"|"244491565"
4|"April"||||||||||||||"23380687"|"244491562"
5|"May"||||||||||||||"23380687"|"244491570"
6|"June"||||||||||||||"23380687"|"244491568"
7|"July"||||||||||||||"23380687"|"244491567"
8|"August"||||||||||||||"23380687"|"244491563"
9|"September"||||||||||||||"23380687"|"244491573"
10|"October"||||||||||||||"23380687"|"244491572"
11|"November"||||||||||||||"23380687"|"244491571"
12|"December"||||||||||||||"23380687"|"244491564"
1|"January"|"None"||"None"|||||||||||"23380686"|"244491554"
2|"February"|"None"||"None"|||||||||||"23380686"|"244491553"
3|"March"|"None"||"None"|||||||||||"23380686"|"244491557"
4|"April"|"None"||"None"|||||||||||"23380686"|"244491550"
7|"July"|"None"||"None"|||||||||||"23380686"|"244491555"
6|"June"|"None"||"None"|||||||||||"23380686"|"244491556"
8|"August"|"None"||"None"|||||||||||"23380686"|"244491551"
9|"September"|"None"||"None"|||||||||||"23380686"|"244491561"
11|"November"|"None"||"None"|||||||||||"23380686"|"244491559"
10|"October"|"None"||"None"|||||||||||"23380686"|"244491560"
5|"May"|"None"||"None"|||||||||||"23380686"|"244491558"
12|"December"|"None"||"None"|||||||||||"23380686"|"244491552"
12|"December"|"None"|||||||||||||"23380701"|"244491741"
11|"November"|"None"|||||||||||||"23380701"|"244491740"
10|"October"|"None"|||||||||||||"23380701"|"244491739"
9|"September"|"None"|||||||||||||"23380701"|"244491738"
8|"August"|"None"|||||||||||||"23380701"|"244491737"
7|"July"|"None"|||||||||||||"23380701"|"244491736"
6|"June"|"None"|||||||||||||"23380701"|"244491735"
5|"May"|"None"|||||||||||||"23380701"|"244491734"
3|"March"|"None"|||||||||||||"23380701"|"244491732"
2|"February"|"None"|||||||||||||"23380701"|"244491731"
1|"January"|"None"|||||||||||||"23380701"|"244491730"
4|"April"|"None"|||||||||||||"23380701"|"244491733"
4|"April"|"None"||"None"|||||||||||"23380700"|"244491718"
1|"January"|"None"||"None"|||||||||||"23380700"|"244491722"
2|"February"|"None"||"None"|||||||||||"23380700"|"244491721"
3|"March"|"None"||"None"|||||||||||"23380700"|"244491725"
5|"May"|"None"||"None"|||||||||||"23380700"|"244491726"
7|"July"|"None"||"None"|||||||||||"23380700"|"244491723"
6|"June"|"None"||"None"|||||||||||"23380700"|"244491724"
8|"August"|"None"||"None"|||||||||||"23380700"|"244491719"
9|"September"|"None"||"None"|||||||||||"23380700"|"244491729"
10|"October"|"None"||"None"|||||||||||"23380700"|"244491728"
12|"December"|"None"||"None"|||||||||||"23380700"|"244491720"
11|"November"|"None"||"None"|||||||||||"23380700"|"244491727"
4|"April"|"None"||"None"|||||||||||"23380720"|"244491965"
1|"January"|"None"||"None"|||||||||||"23380720"|"244491959"
2|"February"|"None"||"None"|||||||||||"23380720"|"244491967"
3|"March"|"None"||"None"|||||||||||"23380720"|"244491958"
6|"June"|"None"||"None"|||||||||||"23380720"|"244491966"
5|"May"|"None"||"None"|||||||||||"23380720"|"244491963"
8|"August"|"None"||"None"|||||||||||"23380720"|"244491969"
7|"July"|"None"||"None"|||||||||||"23380720"|"244491964"
10|"October"|"None"||"None"|||||||||||"23380720"|"244491960"
9|"September"|"None"||"None"|||||||||||"23380720"|"244491961"
12|"December"|"None"||"None"|||||||||||"23380720"|"244491962"
11|"November"|"None"||"None"|||||||||||"23380720"|"244491968"
11|"November"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491951"
12|"December"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491950"
9|"September"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491953"
10|"October"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491952"
7|"July"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491955"
8|"August"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491954"
5|"May"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491957"
6|"June"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491956"
3|"March"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491948"
2|"February"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491947"
1|"January"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491946"
4|"April"|"None"||"Frequent"|"Long (7 to 30 days)"||||||||||"23380719"|"244491949"
12|"December"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380696"|"244491681"
4|"April"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380696"|"244491680"
3|"March"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380696"|"244491679"
1|"January"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380696"|"244491677"
2|"February"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380696"|"244491678"
11|"November"|||"None"|||||||||||"23380696"|"244491675"
10|"October"|||"None"|||||||||||"23380696"|"244491671"
9|"September"|||"None"|||||||||||"23380696"|"244491674"
8|"August"|||"None"|||||||||||"23380696"|"244491670"
7|"July"|||"None"|||||||||||"23380696"|"244491673"
6|"June"|||"None"|||||||||||"23380696"|"244491676"
5|"May"|||"None"|||||||||||"23380696"|"244491672"
1|"January"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380695"|"244491660"
2|"February"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380695"|"244491665"
4|"April"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380695"|"244491667"
3|"March"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380695"|"244491659"
5|"May"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380695"|"244491661"
12|"December"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380695"|"244491664"
11|"November"|||"None"|||||||||||"23380695"|"244491669"
10|"October"|||"None"|||||||||||"23380695"|"244491658"
9|"September"|||"None"|||||||||||"23380695"|"244491663"
8|"August"|||"None"|||||||||||"23380695"|"244491668"
7|"July"|||"None"|||||||||||"23380695"|"244491662"
6|"June"|||"None"|||||||||||"23380695"|"244491666"
1|"January"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380694"|"244491657"
2|"February"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380694"|"244491656"
3|"March"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380694"|"244491655"
4|"April"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380694"|"244491654"
12|"December"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380694"|"244491653"
11|"November"|||"None"|||||||||||"23380694"|"244491651"
10|"October"|||"None"|||||||||||"23380694"|"244491647"
9|"September"|||"None"|||||||||||"23380694"|"244491650"
8|"August"|||"None"|||||||||||"23380694"|"244491646"
7|"July"|||"None"|||||||||||"23380694"|"244491649"
6|"June"|||"None"|||||||||||"23380694"|"244491652"
5|"May"|||"None"|||||||||||"23380694"|"244491648"
1|"January"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380693"|"244491641"
2|"February"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380693"|"244491642"
3|"March"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380693"|"244491643"
4|"April"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380693"|"244491644"
12|"December"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380693"|"244491645"
11|"November"|||"None"|||||||||||"23380693"|"244491639"
10|"October"|||"None"|||||||||||"23380693"|"244491635"
9|"September"|||"None"|||||||||||"23380693"|"244491638"
8|"August"|||"None"|||||||||||"23380693"|"244491634"
7|"July"|||"None"|||||||||||"23380693"|"244491637"
6|"June"|||"None"|||||||||||"23380693"|"244491640"
5|"May"|||"None"|||||||||||"23380693"|"244491636"
12|"December"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380685"|"244491544"
6|"June"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380685"|"244491543"
3|"March"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380685"|"244491540"
5|"May"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380685"|"244491542"
4|"April"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380685"|"244491541"
2|"February"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380685"|"244491539"
1|"January"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380685"|"244491538"
11|"November"|||"None"|||||||||||"23380685"|"244491549"
10|"October"|||"None"|||||||||||"23380685"|"244491548"
9|"September"|||"None"|||||||||||"23380685"|"244491547"
8|"August"|||"None"|||||||||||"23380685"|"244491546"
7|"July"|||"None"|||||||||||"23380685"|"244491545"
1|"January"|"None"||"None"|||||||||||"23380684"|"244491526"
2|"February"|"None"||"None"|||||||||||"23380684"|"244491527"
3|"March"|"None"||"None"|||||||||||"23380684"|"244491528"
5|"May"|"None"||"None"|||||||||||"23380684"|"244491530"
4|"April"|"None"||"None"|||||||||||"23380684"|"244491529"
7|"July"|"None"||"None"|||||||||||"23380684"|"244491532"
6|"June"|"None"||"None"|||||||||||"23380684"|"244491531"
9|"September"|"None"||"None"|||||||||||"23380684"|"244491534"
8|"August"|"None"||"None"|||||||||||"23380684"|"244491533"
11|"November"|"None"||"None"|||||||||||"23380684"|"244491536"
10|"October"|"None"||"None"|||||||||||"23380684"|"244491535"
12|"December"|"None"||"None"|||||||||||"23380684"|"244491537"
1|"January"|"None"||"None"|||||||||||"23380683"|"244491518"
2|"February"|"None"||"None"|||||||||||"23380683"|"244491517"
3|"March"|"None"||"None"|||||||||||"23380683"|"244491521"
5|"May"|"None"||"None"|||||||||||"23380683"|"244491522"
4|"April"|"None"||"None"|||||||||||"23380683"|"244491514"
7|"July"|"None"||"None"|||||||||||"23380683"|"244491519"
6|"June"|"None"||"None"|||||||||||"23380683"|"244491520"
9|"September"|"None"||"None"|||||||||||"23380683"|"244491525"
8|"August"|"None"||"None"|||||||||||"23380683"|"244491515"
11|"November"|"None"||"None"|||||||||||"23380683"|"244491523"
10|"October"|"None"||"None"|||||||||||"23380683"|"244491524"
12|"December"|"None"||"None"|||||||||||"23380683"|"244491516"
12|"December"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380676"|"244491435"
5|"May"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380676"|"244491434"
4|"April"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380676"|"244491433"
2|"February"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380676"|"244491431"
3|"March"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380676"|"244491432"
1|"January"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380676"|"244491430"
10|"October"|||"None"|||||||||||"23380676"|"244491440"
11|"November"|||"None"|||||||||||"23380676"|"244491441"
9|"September"|||"None"|||||||||||"23380676"|"244491439"
8|"August"|||"None"|||||||||||"23380676"|"244491438"
7|"July"|||"None"|||||||||||"23380676"|"244491437"
6|"June"|||"None"|||||||||||"23380676"|"244491436"
12|"December"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380675"|"244491423"
5|"May"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380675"|"244491422"
4|"April"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380675"|"244491421"
2|"February"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380675"|"244491419"
3|"March"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380675"|"244491420"
1|"January"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23380675"|"244491418"
10|"October"|||"None"|||||||||||"23380675"|"244491428"
11|"November"|||"None"|||||||||||"23380675"|"244491429"
9|"September"|||"None"|||||||||||"23380675"|"244491427"
8|"August"|||"None"|||||||||||"23380675"|"244491426"
7|"July"|||"None"|||||||||||"23380675"|"244491425"
6|"June"|||"None"|||||||||||"23380675"|"244491424"
1|"January"||||||||||||||"23380704"|"244491770"
2|"February"||||||||||||||"23380704"|"244491769"
3|"March"||||||||||||||"23380704"|"244491773"
4|"April"||||||||||||||"23380704"|"244491766"
5|"May"||||||||||||||"23380704"|"244491774"
6|"June"||||||||||||||"23380704"|"244491772"
7|"July"||||||||||||||"23380704"|"244491771"
8|"August"||||||||||||||"23380704"|"244491767"
9|"September"||||||||||||||"23380704"|"244491777"
10|"October"||||||||||||||"23380704"|"244491776"
11|"November"||||||||||||||"23380704"|"244491775"
12|"December"||||||||||||||"23380704"|"244491768"
2|"February"||||||||||||||"23380703"|"244491757"
1|"January"||||||||||||||"23380703"|"244491758"
3|"March"||||||||||||||"23380703"|"244491761"
4|"April"||||||||||||||"23380703"|"244491754"
5|"May"||||||||||||||"23380703"|"244491762"
6|"June"||||||||||||||"23380703"|"244491760"
7|"July"||||||||||||||"23380703"|"244491759"
8|"August"||||||||||||||"23380703"|"244491755"
9|"September"||||||||||||||"23380703"|"244491765"
10|"October"||||||||||||||"23380703"|"244491764"
11|"November"||||||||||||||"23380703"|"244491763"
12|"December"||||||||||||||"23380703"|"244491756"
1|"January"|"None"||"None"|||||||||||"23380702"|"244491746"
3|"March"|"None"||"None"|||||||||||"23380702"|"244491749"
2|"February"|"None"||"None"|||||||||||"23380702"|"244491745"
4|"April"|"None"||"None"|||||||||||"23380702"|"244491742"
5|"May"|"None"||"None"|||||||||||"23380702"|"244491750"
7|"July"|"None"||"None"|||||||||||"23380702"|"244491747"
6|"June"|"None"||"None"|||||||||||"23380702"|"244491748"
9|"September"|"None"||"None"|||||||||||"23380702"|"244491753"
8|"August"|"None"||"None"|||||||||||"23380702"|"244491743"
11|"November"|"None"||"None"|||||||||||"23380702"|"244491751"
10|"October"|"None"||"None"|||||||||||"23380702"|"244491752"
12|"December"|"None"||"None"|||||||||||"23380702"|"244491744"
1|"January"||||||||||||||"23380680"|"244491482"
2|"February"||||||||||||||"23380680"|"244491481"
3|"March"||||||||||||||"23380680"|"244491485"
4|"April"||||||||||||||"23380680"|"244491478"
5|"May"||||||||||||||"23380680"|"244491486"
6|"June"||||||||||||||"23380680"|"244491484"
7|"July"||||||||||||||"23380680"|"244491483"
9|"September"||||||||||||||"23380680"|"244491489"
8|"August"||||||||||||||"23380680"|"244491479"
10|"October"||||||||||||||"23380680"|"244491488"
11|"November"||||||||||||||"23380680"|"244491487"
12|"December"||||||||||||||"23380680"|"244491480"
1|"January"|"None"||"None"|||||||||||"23380679"|"244491470"
3|"March"|"None"||"None"|||||||||||"23380679"|"244491473"
2|"February"|"None"||"None"|||||||||||"23380679"|"244491469"
5|"May"|"None"||"None"|||||||||||"23380679"|"244491474"
4|"April"|"None"||"None"|||||||||||"23380679"|"244491466"
7|"July"|"None"||"None"|||||||||||"23380679"|"244491471"
6|"June"|"None"||"None"|||||||||||"23380679"|"244491472"
9|"September"|"None"||"None"|||||||||||"23380679"|"244491477"
8|"August"|"None"||"None"|||||||||||"23380679"|"244491467"
11|"November"|"None"||"None"|||||||||||"23380679"|"244491475"
10|"October"|"None"||"None"|||||||||||"23380679"|"244491476"
12|"December"|"None"||"None"|||||||||||"23380679"|"244491468"
2|"February"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380741"|"244492209"
1|"January"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380741"|"244492198"
3|"March"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380741"|"244492200"
4|"April"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380741"|"244492208"
12|"December"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"23380741"|"244492201"
11|"November"|||"None"|||||||||||"23380741"|"244492206"
10|"October"|||"None"|||||||||||"23380741"|"244492202"
9|"September"|||"None"|||||||||||"23380741"|"244492205"
8|"August"|||"None"|||||||||||"23380741"|"244492199"
7|"July"|||"None"|||||||||||"23380741"|"244492204"
6|"June"|||"None"|||||||||||"23380741"|"244492207"
5|"May"|||"None"|||||||||||"23380741"|"244492203"
4|"April"|"None"||"None"|||||||||||"23380740"|"244492197"
2|"February"|"None"||"None"|||||||||||"23380740"|"244492196"
1|"January"|"None"||"None"|||||||||||"23380740"|"244492190"
3|"March"|"None"||"None"|||||||||||"23380740"|"244492189"
6|"June"|"None"||"None"|||||||||||"23380740"|"244492194"
5|"May"|"None"||"None"|||||||||||"23380740"|"244492187"
8|"August"|"None"||"None"|||||||||||"23380740"|"244492192"
7|"July"|"None"||"None"|||||||||||"23380740"|"244492188"
10|"October"|"None"||"None"|||||||||||"23380740"|"244492191"
9|"September"|"None"||"None"|||||||||||"23380740"|"244492195"
12|"December"|"None"||"None"|||||||||||"23380740"|"244492186"
11|"November"|"None"||"None"|||||||||||"23380740"|"244492193"
1|"January"|"None"||"None"|||||||||||"23380692"|"244491633"
2|"February"|"None"||"None"|||||||||||"23380692"|"244491626"
3|"March"|"None"||"None"|||||||||||"23380692"|"244491631"
5|"May"|"None"||"None"|||||||||||"23380692"|"244491623"
4|"April"|"None"||"None"|||||||||||"23380692"|"244491627"
7|"July"|"None"||"None"|||||||||||"23380692"|"244491622"
6|"June"|"None"||"None"|||||||||||"23380692"|"244491629"
9|"September"|"None"||"None"|||||||||||"23380692"|"244491625"
8|"August"|"None"||"None"|||||||||||"23380692"|"244491630"
11|"November"|"None"||"None"|||||||||||"23380692"|"244491628"
10|"October"|"None"||"None"|||||||||||"23380692"|"244491632"
12|"December"|"None"||"None"|||||||||||"23380692"|"244491624"
1|"January"|"None"||"None"|||||||||||"23380691"|"244491612"
2|"February"|"None"||"None"|||||||||||"23380691"|"244491621"
3|"March"|"None"||"None"|||||||||||"23380691"|"244491614"
5|"May"|"None"||"None"|||||||||||"23380691"|"244491616"
4|"April"|"None"||"None"|||||||||||"23380691"|"244491619"
7|"July"|"None"||"None"|||||||||||"23380691"|"244491618"
6|"June"|"None"||"None"|||||||||||"23380691"|"244491610"
9|"September"|"None"||"None"|||||||||||"23380691"|"244491620"
8|"August"|"None"||"None"|||||||||||"23380691"|"244491615"
11|"November"|"None"||"None"|||||||||||"23380691"|"244491611"
10|"October"|"None"||"None"|||||||||||"23380691"|"244491613"
12|"December"|"None"||"None"|||||||||||"23380691"|"244491617"
1|"January"|"None"||"None"|||||||||||"23380690"|"244491599"
2|"February"|"None"||"None"|||||||||||"23380690"|"244491607"
3|"March"|"None"||"None"|||||||||||"23380690"|"244491598"
5|"May"|"None"||"None"|||||||||||"23380690"|"244491603"
4|"April"|"None"||"None"|||||||||||"23380690"|"244491605"
7|"July"|"None"||"None"|||||||||||"23380690"|"244491604"
6|"June"|"None"||"None"|||||||||||"23380690"|"244491606"
9|"September"|"None"||"None"|||||||||||"23380690"|"244491601"
8|"August"|"None"||"None"|||||||||||"23380690"|"244491609"
11|"November"|"None"||"None"|||||||||||"23380690"|"244491608"
10|"October"|"None"||"None"|||||||||||"23380690"|"244491600"
12|"December"|"None"||"None"|||||||||||"23380690"|"244491602"
1|"January"||||||||||||||"23380748"|"244492286"
2|"February"||||||||||||||"23380748"|"244492285"
3|"March"||||||||||||||"23380748"|"244492289"
4|"April"||||||||||||||"23380748"|"244492282"
5|"May"||||||||||||||"23380748"|"244492290"
6|"June"||||||||||||||"23380748"|"244492288"
7|"July"||||||||||||||"23380748"|"244492287"
8|"August"||||||||||||||"23380748"|"244492283"
9|"September"||||||||||||||"23380748"|"244492293"
10|"October"||||||||||||||"23380748"|"244492292"
11|"November"||||||||||||||"23380748"|"244492291"
12|"December"||||||||||||||"23380748"|"244492284"
2|"February"|"None"||"None"|||||||||||"23380747"|"244492273"
1|"January"|"None"||"None"|||||||||||"23380747"|"244492274"
4|"April"|"None"||"None"|||||||||||"23380747"|"244492270"
3|"March"|"None"||"None"|||||||||||"23380747"|"244492277"
6|"June"|"None"||"None"|||||||||||"23380747"|"244492276"
5|"May"|"None"||"None"|||||||||||"23380747"|"244492278"
8|"August"|"None"||"None"|||||||||||"23380747"|"244492271"
7|"July"|"None"||"None"|||||||||||"23380747"|"244492275"
10|"October"|"None"||"None"|||||||||||"23380747"|"244492280"
9|"September"|"None"||"None"|||||||||||"23380747"|"244492281"
12|"December"|"None"||"None"|||||||||||"23380747"|"244492272"
11|"November"|"None"||"None"|||||||||||"23380747"|"244492279"
1|"January"||||||||||||||"23380746"|"244492262"
2|"February"||||||||||||||"23380746"|"244492261"
3|"March"||||||||||||||"23380746"|"244492265"
4|"April"||||||||||||||"23380746"|"244492258"
5|"May"||||||||||||||"23380746"|"244492266"
6|"June"||||||||||||||"23380746"|"244492264"
7|"July"||||||||||||||"23380746"|"244492263"
8|"August"||||||||||||||"23380746"|"244492259"
9|"September"||||||||||||||"23380746"|"244492269"
10|"October"||||||||||||||"23380746"|"244492268"
11|"November"||||||||||||||"23380746"|"244492267"
12|"December"||||||||||||||"23380746"|"244492260"
1|"January"||||||||||||||"23380745"|"244492250"
2|"February"||||||||||||||"23380745"|"244492249"
3|"March"||||||||||||||"23380745"|"244492253"
4|"April"||||||||||||||"23380745"|"244492246"
5|"May"||||||||||||||"23380745"|"244492254"
6|"June"||||||||||||||"23380745"|"244492252"
7|"July"||||||||||||||"23380745"|"244492251"
8|"August"||||||||||||||"23380745"|"244492247"
9|"September"||||||||||||||"23380745"|"244492257"
10|"October"||||||||||||||"23380745"|"244492256"
11|"November"||||||||||||||"23380745"|"244492255"
12|"December"||||||||||||||"23380745"|"244492248"
2|"February"|"None"||"None"|||||||||||"23380752"|"244492331"
1|"January"|"None"||"None"|||||||||||"23380752"|"244492330"
4|"April"|"None"||"None"|||||||||||"23380752"|"244492333"
3|"March"|"None"||"None"|||||||||||"23380752"|"244492332"
6|"June"|"None"||"None"|||||||||||"23380752"|"244492335"
5|"May"|"None"||"None"|||||||||||"23380752"|"244492334"
8|"August"|"None"||"None"|||||||||||"23380752"|"244492337"
7|"July"|"None"||"None"|||||||||||"23380752"|"244492336"
10|"October"|"None"||"None"|||||||||||"23380752"|"244492339"
9|"September"|"None"||"None"|||||||||||"23380752"|"244492338"
12|"December"|"None"||"None"|||||||||||"23380752"|"244492341"
11|"November"|"None"||"None"|||||||||||"23380752"|"244492340"
1|"January"||||||||||||||"23380751"|"244492326"
2|"February"||||||||||||||"23380751"|"244492323"
3|"March"||||||||||||||"23380751"|"244492327"
4|"April"||||||||||||||"23380751"|"244492321"
5|"May"||||||||||||||"23380751"|"244492318"
6|"June"||||||||||||||"23380751"|"244492324"
7|"July"||||||||||||||"23380751"|"244492320"
8|"August"||||||||||||||"23380751"|"244492329"
9|"September"||||||||||||||"23380751"|"244492322"
10|"October"||||||||||||||"23380751"|"244492328"
11|"November"||||||||||||||"23380751"|"244492325"
12|"December"||||||||||||||"23380751"|"244492319"
1|"January"||||||||||||||"23380750"|"244492312"
2|"February"||||||||||||||"23380750"|"244492309"
3|"March"||||||||||||||"23380750"|"244492313"
4|"April"||||||||||||||"23380750"|"244492306"
5|"May"||||||||||||||"23380750"|"244492307"
6|"June"||||||||||||||"23380750"|"244492310"
7|"July"||||||||||||||"23380750"|"244492317"
8|"August"||||||||||||||"23380750"|"244492315"
9|"September"||||||||||||||"23380750"|"244492308"
10|"October"||||||||||||||"23380750"|"244492314"
11|"November"||||||||||||||"23380750"|"244492311"
12|"December"||||||||||||||"23380750"|"244492316"
1|"January"||||||||||||||"23380749"|"244492299"
2|"February"||||||||||||||"23380749"|"244492295"
3|"March"||||||||||||||"23380749"|"244492300"
4|"April"||||||||||||||"23380749"|"244492294"
5|"May"||||||||||||||"23380749"|"244492304"
6|"June"||||||||||||||"23380749"|"244492296"
7|"July"||||||||||||||"23380749"|"244492303"
8|"August"||||||||||||||"23380749"|"244492298"
9|"September"||||||||||||||"23380749"|"244492305"
10|"October"||||||||||||||"23380749"|"244492301"
11|"November"||||||||||||||"23380749"|"244492297"
12|"December"||||||||||||||"23380749"|"244492302"
7|"July"||||||||||||||"23380744"|"244492239"
8|"August"||||||||||||||"23380744"|"244492235"
9|"September"||||||||||||||"23380744"|"244492245"
10|"October"||||||||||||||"23380744"|"244492244"
11|"November"||||||||||||||"23380744"|"244492243"
1|"January"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380744"|"244492238"
3|"March"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380744"|"244492241"
2|"February"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380744"|"244492237"
4|"April"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380744"|"244492234"
12|"December"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380744"|"244492236"
5|"May"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380744"|"244492242"
6|"June"|||"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380744"|"244492240"
7|"July"||||||||||||||"23380743"|"244492229"
8|"August"||||||||||||||"23380743"|"244492230"
9|"September"||||||||||||||"23380743"|"244492231"
10|"October"||||||||||||||"23380743"|"244492232"
11|"November"||||||||||||||"23380743"|"244492233"
1|"January"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380743"|"244492225"
3|"March"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380743"|"244492226"
2|"February"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380743"|"244492224"
4|"April"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380743"|"244492222"
5|"May"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380743"|"244492227"
12|"December"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380743"|"244492223"
6|"June"|||"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"23380743"|"244492228"
1|"January"||||||||||||||"23380765"|"244492490"
2|"February"||||||||||||||"23380765"|"244492489"
3|"March"||||||||||||||"23380765"|"244492493"
4|"April"||||||||||||||"23380765"|"244492486"
5|"May"||||||||||||||"23380765"|"244492494"
6|"June"||||||||||||||"23380765"|"244492492"
7|"July"||||||||||||||"23380765"|"244492491"
8|"August"||||||||||||||"23380765"|"244492487"
9|"September"||||||||||||||"23380765"|"244492497"
10|"October"||||||||||||||"23380765"|"244492496"
11|"November"||||||||||||||"23380765"|"244492495"
12|"December"||||||||||||||"23380765"|"244492488"
1|"January"||||||||||||||"23380764"|"244492478"
2|"February"||||||||||||||"23380764"|"244492477"
3|"March"||||||||||||||"23380764"|"244492481"
4|"April"||||||||||||||"23380764"|"244492474"
5|"May"||||||||||||||"23380764"|"244492482"
6|"June"||||||||||||||"23380764"|"244492480"
7|"July"||||||||||||||"23380764"|"244492479"
8|"August"||||||||||||||"23380764"|"244492475"
9|"September"||||||||||||||"23380764"|"244492485"
10|"October"||||||||||||||"23380764"|"244492484"
11|"November"||||||||||||||"23380764"|"244492483"
12|"December"||||||||||||||"23380764"|"244492476"
12|"December"|"Occasional"|"Brief (2 to 7 days)"|"None"|||||||||||"23380763"|"244492463"
