11/03/2014 00:00:00|"Nontechnical description"|"PHG"|"Pasture"|"Amy silt loam, 0 to 1% slopes is faired to be well suitable for pasture usage."|"565058"|"2588007"
04/08/2015 00:00:00|"Miscellaneous notes"|"evaluation"||" PROJECT EVALUATION
PROJECT NAME: SDJR - MLRA 131B  Hebert silt loam, 0 to 1 percent slopes

Natmusym 	Ssarea: Musym 	Muname 	Dmudesc 	Muacres 
2s1yy	9-PNB: HbA	Hebert silt loam,	MLRA 131B - Hebert silt loam, 0 to 1 percent slopes	316,490
mfs9	AR001: 8A	Hebert silt loam, 	001008A	12,741
lyzw	AR003: 15	Hebert silt loam, 	003015	34,514
ly2s	AR041: He	Hebert silt loam	041He	39,489
lzdn	AR043: Ha	Hebert silt loam	043Ha	10,877
lyrm	AR660: 19	Hebert silt loam	660019	36,021
ly60	AR680: 11	Hebert silt loam, 	680011	65,252
1vxp3	LA021: He	Hebert silt loam	021He	14,789
1vt93	LA025: Hb	Hebert silt loam	025Hb	10,659
m3xq	LA067: Hr	Hebert silt loam	067Hr	57,648
1vx9c	LA073: Hb	Hebert silt loam	073Hb	21,731
1vkcn	LA083: Hb	Hebert silt loam	083Hb	12,769



Summary of published manuscript Map Unit Descriptions 
Hebert silt loam, 0 to 1 percent slopes is currently mapped in eleven soil surveys thru out the 9-PNB MLRA region. The Map Unit Descriptions in each of these surveys were all fairly consistent with one another concerning this map unit. Cropland use was the majority land use for this map unit and this map unit was found along natural levee systems thru out this MLRA. There were some degree of variations among the minor components of this map unit. Rilla, Gallion, Perry, and Portland soils were the most common minor components found in the each map unit description. The Land capability class was either a 2w or 2w5 thru out all of the surveys.

Composition: Hebert soils are 88 percent of the map unit based on map unit descriptions in the manuscripts and NASIS data population.
Minor Components:
 Gallion, Perry, Portland, Rilla are the minor components listed in the manuscripts and NASIS. Percentages for individual minor components were not listed in the manuscript..  All of this data will be used to assign estimated percentages to the mlra map unit components.
Landscape, Landform and Positions for Components:

Major Components:
Hebert: Landscape: Alluvial Plains
        Landform:  Natural Levees

Minor Components:
Gallion:  Landscape: Alluvial Plains
	      Landform:  Natural Levees

Rilla:  Landscape: Alluvial Plains
        Landform:  Natural Levees
          
Perry: Landscape: Alluvial Plains
       Landform:  Backswamps
           
Portland:  Landscape: Alluvial Plains
           Landform:   Flood Plains

Major Land Uses:
About 95 percent Cultivated Cropland, 3 percent pasture and 2 percent forestland.
Additional items
	Hebert is found along rivers and flood plain type areas
	Series Established in Louisiana
	Hebert silt loam, 0 to 1% covers majority of the counties within the Arkansas River Alluvium MLRA



List of data inconsistencies between units being harmonized and decisions:
No Major data inconsistencies has been noted with harmonizing of this SDJR Project


Lab Data:
(List pedon IDs, if there is no lab data or lab data is inadequate, identify the need for a future mlra update project)
KSSL   084LA021020
University University of Arkansas Pedon#s62C01, 62C027, 59DS07, 66DS15
Local  N/A.

Pedon Data in NASIS:
There are 14pedons to support the map unit concept. LA073 Hebert Type (HbA) was the Representative Pedon selected for the development of the Hebert silt loam, 0 to 1% DMU.. 
Other Attribute Issues:
	The parent material consists of silty alluvium material from the Arkansas River
	 Depth to a root restrictive layer is greater than 60 inches. 
	The natural drainage class is somewhat poorly drained.  
	Percent of area covered by surface fragments: None specified
	Depth to first water and root restrictive layer: No restrictive layer
	Slowest soil permeability to 60 inches, above first water and root restrictive layer: Moderate (0.6 to 2.0 in/hr)
	Slowest permeability from first water and root restrictive layer to 60 inches: No restrictive layer, so the results above are the most restrictive class
	Shrink-swell potential, weighted average of representative value linear extensibility percentage (LEP) in 10 to 60 inches: Moderate. (3.2 LEP)
	Salinity class and maximum representative value within 40 inches: Non saline (0.0 mmhos/cm)
	Salinity class and maximum high value within 40 inches: Non saline (0.0 mmhos/cm)
	Sodicity class and sodium adsorption ratio(SAR) maximum representative value within 40 inches: Non sodic (0 SAR)
	Sodicity class and sodium adsorption ratio(SAR) maximum high value within 40 inches: Non sodic (0 SAR)
	Calcium Carbonate Equivalent, maximum representative value within 40 inches: 0 percent
	Gypsum, maximum representative value in the soil profile: 0 percent
	Representative total available water capacity to 60 inches: High (About 9.9 inches)
	Runoff class: Negligible
	Flooding frequency: None.






Future Project Needs: 
	Future Field Project: Hebert silt loam, 0 to 1 % slope Project: Retrieving 232 description/transects of Hebert map unit. Purpose: Gather 232 descriptions and Transects of Hebert silt loam, 0 to 1% slopes are needed in the Pine Bluff MLRA to have documentation on the map unit.
	Future Field Project: Hebert silt loam, 0 to 1 % slopes Project: Ammoozemeter study of Hebert silt loam Purpose: Conduct a permeability study of the Hebert silt loam map unit to have hard data of Hebert in the Pine Bluff MLRA.
	Future Field Project: Hebert silt loam, 0 to 1% slopes Project: Lab Characterization Sample of Hebert for KSSLPurpose: Obtain a sample of Hebert silt loam, 0 to 1% slopes to have characterization data on the series.
	Future Field Project:  Flooding Analysis to determine if a flooding phase needs to be added to Hebert silt loam, 0 to 1 percent slopes. Reasoning being is due to the fact that this map unit is found on natural levees.
	Future Field Project: Develop 3d-Scan of Hebert Soil Purpose: Gather additional detail information concerning the Hebert Soil Series.
	Future Field Project:  The Hebert sampled in Caldwell Parish, LA is superactive, additional lab data from different sites in needed to determine is Hebert is active or superactive.










Evaluation of map unit interpretations (subcategory interpretation)

Interpretation Join Issues:
No major interpretation issues were found doing the harmonization of this project.



Evaluation of the map unit delineations (subcategory spatial)

Join Issues:
Hebert silt loam, 0 to 1% delineations will need to be evaluated in more detail where the map unit crosses into Chicot County, Arkansas from Drew and Desha County. In addition the Hebert silt loam, 0 to 1% map unit from Arkansas County, Arkansas will need to be evaluated where it crosses into Jefferson County, Arkansas, and in Lonoke/Prairie, County where the map unit comes into Pulaski County, Arkansas.


Spatial Data Quality: 
Slope Analysis: 
No slope analysis was conducted.

"|"565064"|"2588014"
03/22/2015 00:00:00|"Map unit description"|"map unit concept"||"Edited, 04/14/2015          

Mapunit concept notes and issues:  USE THIS REPORT ONLY AS AN ANALYSIS TOOL to compare mapunit descriptions in Published Soil Surveys to the mapunit descriptions generated from NASIS.  REPLACE ALL OF THE TEXT in 'Mapunit concept notes and issues:' WITH YOUR OWN CONCISE FREE FORM TEXT BASED ON THIS ANALYSIS.  After analysis, the 'Map unit concept notes and issues' is placed in mapunit text in NASIS, and completes the development of the MLRA map unit and documents the mapunit concept as required by the NSSH. This free-form text explains issues discovered when moving the historical county map unit phase concepts into the new MLRA map unit concept documented in NASIS.  It should be concise with correct spelling and proper grammar.  This section explains any significant issues and or unresolved issues discovered while creating the mlra map unit for a project and describes the methods used to create the mapunit concept documented in mapunit composition in the mlra mapunit for the completed project.  Provide additional details from your analysis, experience, and tacit knowledge about the map unit concept, that this NASIS report cannot provide.  You should describe the basis for populating the map unit composition(such as former NASIS population, manuscript MUDS, and or transects, to determine future project documentation needs.  Provide a list of all pertinent issues related to the mapunit concept, that need to be addressed in a future project. Identify any flaws in the mapunit concept related to the accuracy of delineations(spatial issues) and identify spatial areas that should be field verified.  Provide any notes on landform position or geology, that are not already in the geomorphic information for major and minor components.  Map unit concept notes created are to be entered in the map unit text table using: Kind = map unit description, Category = map unit concept, Subcategory= (Leave it Null).

Map Unit Description for Mapunit Concept Analysis:
The description and data in this report below are historical information that documents the mapunit concept description the last time it was updated.  The information in this report below should not be used for any official use of soil information except as an archived description of the concept of the soil map unit.

Map unit name: Hebert silt loam, 0 to 1 percent slopes

Map Unit Setting

Major land resource area: MLRA 131B
Landscape: Alluvial plains
Elevation: 49.2 to 89 feet (15.0 to 27.0 meters)
Mean annual precipitation: 41 to 62 inches (1049 to 1576 millimeters)
Mean annual air temperature: 55 to 75 degrees F (13 to 24 degrees C)
Frost-free period: 230 to 283 days
Interpretive focus: Not specified
Order of mapping: 2

Composition estimates

Major components:
Hebert and similar soils: 88 percent
Minor components: 12 percent

Estimates are based on observations, descriptions, and or transects of the mapunit

Major Component Descriptions

Description of Hebert soils

Hebert soils
Percent of map unit: 88 percent
Parent material and geology: Holocene silty alluvium
Landforms: Natural levees

Typical Profile

Ap--0 to 6 inches; dark grayish brown silt loam
E--6 to 11 inches; grayish brown silt loam
Bt--11 to 23 inches; light brownish gray silty clay loam, with strong brown masses of oxidized iron
Bt--23 to 36 inches; reddish brown silt loam, with yellowish red masses of oxidized iron
Bt--36 to 50 inches; dark yellowish brown silt loam, with grayish brown iron depletions
Bc--50 to 64 inches; brown silt loam, with strong brown iron depletions
C--64 to 80 inches; brown very fine sandy loam, with strong brown masses of oxidized iron

Properties and Qualities

Slope: 0 to 1 percent
Percent of area covered by surface fragments: None specified
Depth range to first water and root restrictive layer: No restrictive layer
Slowest soil permeability to 60 inches, above first water and root restrictive layer: Moderately slow (0.2 to 0.6 in/hr)
Slowest permeability from first water and root restrictive layer to 60 inches: No restrictive layer, so the results above are the most restrictive class
Representative total available water capacity to 60 inches: High (About 10.8 inches)
Natural drainage class: Somewhat poorly drained
Runoff class: Low
Flooding frequency: None
Shrink-swell potential, weighted average of representative value linear extensibility percentage (LEP) in 10 to 60 inches: Low. (2.8 LEP)

Interpretive Groups

Land capability subclass, nonirrigated: 2w
Land capability subclass, irrigated: None specified
Ecological site name: None specified
Ecological site number: None specified
Typical vegetation: None specified

Minor Component Descriptions

Gallion soils
Percent of map unit: 3 percent
Parent material and geology: Holocene silty alluvium
Landforms: Natural levees
Geomorphic positions, three-dimensional:  Rise
Down-slope shape: Linear, convex
Across-slope shape: Linear
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: 0 to 1 percent

Perry soils
Percent of map unit: 3 percent
Parent material and geology: Holocene clayey alluvium
Landforms: Backswamps
Geomorphic positions, three-dimensional:  Dip
Down-slope shape: Linear
Across-slope shape: Convex
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: 0 to 1 percent

Portland soils
Percent of map unit: 3 percent
Parent material and geology: Holocene clayey alluvium
Landforms: Flood plains
Geomorphic positions, three-dimensional:  Talf
Down-slope shape: Linear
Across-slope shape: Linear
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: 0 to 1 percent

Rilla soils
Percent of map unit: 3 percent
Parent material and geology: Holocene loamy alluvium
Landforms: Natural levees
Geomorphic positions, three-dimensional:  Rise
Down-slope shape: Linear
Across-slope shape: Linear
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: 0 to 1 percent

Use and Managment: Cropland

"|"565064"|"2588015"
|"Miscellaneous notes"|"NONTECH - WOO"|"012"|"These soils have moderately high potential for production of commercial wood products. Common trees grown on these soils include cherrybark oak, eastern cottonwood, American sycamore, Nuttall oak, and sweetgum. Cherrybark oak has potential to produce 126 to 133 cubic feet per acre annually on these soils. Equipment use may be restricted for 1 to 3 months because of wetness. These soils also have moderate plant competition. (Woodland Ordination Symbol - 9W8)"|"565064"|"2588072"
|"Miscellaneous notes"|"NONTECH - AGR"|"026"|"This soil is well suited to cultivated crops. Suitable crops include cotton, grain sorghum, and soybeans. Winter small grain can be grown where surface drainage is adequate. Excess surface water is a moderate hazard and surface drains may be needed in some areas. This soil is well suited for pasture and hayland. Wetness is a moderate limitation during winter and early spring. Adapted pasture plants include common bermudagrass, improved bermudagrasses, bahiagrass and tall fescue."|"565064"|"2588073"
|"Nontechnical description"|"AGR"|"016"|"This soil is moderately suited to cultivated crops. Rice, grain sorghum, and soybeans are the main crops grown on this soil. Excess surface water is a severe limitation and surface drainage will be needed in most areas. This soil is moderately suited for pasture and hayland. Wetness during winter and early spring is the main limitation to these uses. Adapted pasture plants include common bermudagrass, improved bermudagrasses, bahiagrass and tall fescue."|"565065"|"2587981"
|"Nontechnical description"|"WOO"|"010"|"These soils have moderately high potential for production of commercial wood products. Common trees include loblolly pine, shortleaf pine, cherrybark oak, sweetgum, water oak, and willow oak. Loblolly pine has potential to produce 123 to 133 cubic feet per acre annually on these soils. Equipment use may be restricted for 1 to 3 months due to wetness. Seedling mortality may be 25 to 50 percent due to wetness. (Woodland Ordination Symbol - 8W)"|"565065"|"2587982"
|"Miscellaneous notes"|"NONTECH - WOO"|"010"|"These soils have moderately high potential for production of commercial wood products. Common trees include loblolly pine, shortleaf pine, cherrybark oak, sweetgum, water oak, and willow oak. Loblolly pine has potential to produce 123 to 133 cubic feet per acre annually on these soils. Equipment use may be restricted for 1 to 3 months due to wetness. Seedling mortality may be 25 to 50 percent due to wetness. (Woodland Ordination Symbol - 8W)"|"565065"|"2588074"
|"Miscellaneous notes"|"NONTECH - AGR"|"016"|"This soil is moderately suited to cultivated crops. Rice, grain sorghum, and soybeans are the main crops grown on this soil. Excess surface water is a severe limitation and surface drainage will be needed in most areas. This soil is moderately suited for pasture and hayland. Wetness during winter and early spring is the main limitation to these uses. Adapted pasture plants include common bermudagrass, improved bermudagrasses, bahiagrass and tall fescue."|"565065"|"2588075"
|"Nontechnical description"|"AGR"|"024"|"This soil is poorly suited to cultivated crops. Droughtiness and high concentration of sodium and magnesium in the upper part of the subsoil are the main restrictions. Excess surface water is also a severe hazard. The main crop is soybeans, but yields are usually low. Of the warm-season crops, rice usually produces the most favorable yields. Best adapted pasture plants are common bermudagrass, annual lespedeza, bahiagrass, and native grasses."|"565066"|"2587983"
|"Nontechnical description"|"SOI"|"053"|"Lafe is a very deep, somewhat poorly drained soil on narrow flats of loessial and fluvial terraces. This soil formed in loamy sediments. Permeability is very slow and available water capacity is low. This soil has a high content of sodium and magnesium in the subsoil, typically at at depth of 15 inches or less."|"565066"|"2587984"
|"Miscellaneous notes"|"NONTECH - AGR"|"024"|"This soil is poorly suited to cultivated crops. Droughtiness and high concentration of sodium and magnesium in the upper part of the subsoil are the main restrictions. Excess surface water is also a severe hazard. The main crop is soybeans, but yields are usually low. Of the warm-season crops, rice usually produces the most favorable yields. Best adapted pasture plants are common bermudagrass, annual lespedeza, bahiagrass, and native grasses."|"565066"|"2588076"
|"Nontechnical description"|"AGR"|"018"|"This soil is poorly suited to cultivated crops because of frequent flooding. Crops that require a short growing season, such as soybeans, can be grown but flooding is likely to damage the crop in some years. Field drains may be needed to prevent ponding of water during the growing season. This soil is moderately suited to pasture and hayland. Adapted pasture plants include bermudagrass and tall fescue. Seasonal wetness and flooding are the main limitations for these uses."|"565067"|"2587985"
|"Nontechnical description"|"WOO"|"016"|"These soils have moderately high potential for production of commercial wood products. Common trees include loblolly pine, American sycamore, eastern cottonwood, Nuttall oak and sweetgum. Loblolly pine has potential to produce 136 to 149 cubic feet per acre annually on these soils. Equipment use may be restricted due to flooding or wetness. Seedling mortality may be 25 to 50 percent due to flooding or wetness. (Woodland Ordination Symbol - 10W)"|"565067"|"2587986"
|"Miscellaneous notes"|"NONTECH - WOO"|"016"|"These soils have moderately high potential for production of commercial wood products. Common trees include loblolly pine, American sycamore, eastern cottonwood, Nuttall oak and sweetgum. Loblolly pine has potential to produce 136 to 149 cubic feet per acre annually on these soils. Equipment use may be restricted due to flooding or wetness. Seedling mortality may be 25 to 50 percent due to flooding or wetness. (Woodland Ordination Symbol - 10W)"|"565067"|"2588077"
|"Miscellaneous notes"|"NONTECH - AGR"|"018"|"This soil is poorly suited to cultivated crops because of frequent flooding. Crops that require a short growing season, such as soybeans, can be grown but flooding is likely to damage the crop in some years. Field drains may be needed to prevent ponding of water during the growing season. This soil is moderately suited to pasture and hayland. Adapted pasture plants include bermudagrass and tall fescue. Seasonal wetness and flooding are the main limitations for these uses."|"565067"|"2588078"
09/26/2012 00:00:00|"Map unit description"|"map unit concept"||"The very deep, poorly drained, very slowly permeable Perry clay, 0 to 1 percent slopes developed in the extensive clayey back swamp areas of the Arkansas River floodplain.  The landscape in most areas consist of long smooth slopes, dominantly 0 to 1 percent.  Soils in this MLRA 131B map unit is mapped in Arkansas, Chicot, Desha, Drew, Faulkner, Jefferson, Lincoln, Lonoke, Perry, and Pulaski Counties in Arkansas and Caldwell, Catahoula, Morehouse, Ouachita, Richland, Union, and West Carroll Parish, in Louisiana.  Included with this soil in mapping are a few small areas of Desha, Gallion, Hebert, Portland, Rilla, and Yorktown soils.   Desha soils are on broad flats and somewhat poorly drained.  Gallion and Rilla soils are on natural levees, are well drained, and nonvertic.  Portland soils are on adjacent broad flats and better drained than Perry soils.  Yorktown soils are on low ponded back swamps and very poorly drained.    

The future needs for this map unit include investigating  differences  between  flooding phases:   Jefferson County has Perry clay, occasionally flooded joining Arkansas county Perry clay, 0 to 1 percent slopes, frequently flooded;   Morehouse, Richland, and Caldwell Parishes  has  Perry clay, 0 to 1 percent slopes joining Ouachita Parish with Perry clay, occasionally flooded.  Also, surface texture phases will need to be refine Perry clay joins Perry silty clay, or Perry silt loam. 
"|"565068"|"2588016"
08/04/2012 00:00:00|"Correlation notes"|||"SDJR  MLRA 133B  Perry Clay, 0 to 1 percent slopes

The Perry clay map units in MLRA 133B are part of the MLRA map unit consolidation project (SDJR).  The map unit concepts will be identified from the soil survey manuscripts and the map units consolidated so that data population is consistent wherever they are mapped.  Publication map unit symbols and names for this project will stay the same.  The consolidation project will reduce the number of map units and data mapunits to as few national map unit symbols as possible.  The new data mapunits will be modified using available data from existing data mapunits, NASIS pedons, and university lab data.  The map units will meet national standards.  The official series descriptions will be reviewed and updated during this process..  Currently, this map unit is mapped in 11 counties and parishes in Arkansas and Louisiana with 11  data mapunits. These 11 data mapunits will be consolidated to 1 data mapunit 

Edits will be based off of the Morehouse Parish DMU, which is the site of the OSD. An overview off all map units showed that this was a good representative DMU"|"565068"|"2588034"
03/23/2018 00:00:00|"Map unit description"|"map unit concept"||"National map unit symbol: 2xz1z
Map unit name: Arkabutla silt loam, 0 to 1 percent slopes, frequently flooded

Map Unit Setting

Major land resource area: Not specified
Landscape: Alluvial plains
Elevation: 225 to 360 feet (70 to 110 meters)
Mean annual precipitation: 45 to 53 inches (1147 to 1346 millimeters)
Mean annual air temperature: 50 to 70 degrees F (10 to 21 degrees C)
Frost-free period: 215 to 299 days
Interpretive focus: Not specified
Order of mapping: 2

Composition estimates

Major components:
Arkabutla and similar soils: 90 percent
Minor components: 10 percent

Estimates are based on observations, descriptions, and or transects of the mapunit

Major Component Descriptions

Description of Arkabutla soils

Arkabutla soils
Percent of map unit: 90 percent
Parent material and geology: silty alluvium
Landforms: Flats
Aspect, range: All aspects

Typical Profile

Ap--0 to 6 inches; brown silt loam; very strongly acid
Ap--0 to 7 inches; dark grayish brown silt loam; moderately acid
C--6 to 13 inches; brown silt loam; very strongly acid
C--7 to 16 inches; brown silt loam; moderately acid
Cg1--13 to 20 inches; light gray silt loam; very strongly acid
Cg1--16 to 31 inches; light brownish gray silt loam; strongly acid
Cg2--20 to 36 inches; light gray silt loam; very strongly acid
Cg2--31 to 48 inches; light gray silt loam; strongly acid
Cg3--36 to 72 inches; light brownish gray silt loam; very strongly acid

Properties and Qualities

Slope: 0 to 1 percent
Percent of area covered by surface fragments: None specified
Depth range to first water and root restrictive layer: No restrictive layer
Slowest soil permeability to 60 inches, above first water and root restrictive layer: Moderate (0.6 to 2.0 in/hr)
Slowest permeability from first water and root restrictive layer to 60 inches: No restrictive layer, so the results above are the most restrictive class
Depth to seasonal water table: About 12 to 22 inches (see Water Features table)
Representative total available water capacity to 60 inches: Very high (About 13.1 inches)
Natural drainage class: Somewhat poorly drained
Runoff class: Low
Flooding frequency: Frequent
Ponding frequency: None
Shrink-swell potential, weighted average of representative value linear extensibility percentage (LEP) in 10 to 60 inches: Low. (1.3 LEP)
Salinity class and maximum representative value within 40 inches: Non saline (1.0 mmhos/cm)
Salinity class and maximum high value within 40 inches: Non saline (1.0 mmhos/cm)
Sodicity class and sodium adsorption ratio(SAR) maximum representative value within 40 inches: Non sodic (0 SAR)
Sodicity class and sodium adsorption ratio(SAR) maximum high value within 40 inches: Non sodic (0 SAR)
Calcium Carbonate Equivalent, maximum representative value within 40 inches: 0 percent
Gypsum, maximum representative value in the soil profile: 0 percent

Interpretive Groups

Land capability subclass, nonirrigated: 4w
Land capability subclass, irrigated: None specified
Ecological site name: None specified
Ecological site number: None specified
Typical vegetation: little bluestem, switchcane, slender woodoats, other perennial forbs, other  shrubs

Minor Component Descriptions

Aquents soils
Percent of map unit: 5 percent
Parent material and geology: Not specified
Landforms: Depressions
Down-slope shape: Concave
Across-slope shape: Convex
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: Not specified

Tichnor soils
Percent of map unit: 5 percent
Parent material and geology: Late-Pleistocene silty alluvium
Landforms: Flood plains
Geomorphic positions, three-dimensional:  Tread
Down-slope shape: Concave
Across-slope shape: Linear
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: 0 to 1 percent

Use and Managment: 

"|"565069"|"2588026"
08/09/2005 00:00:00|"Miscellaneous notes"|"NONTECH - WQL"|"071"|"These soils have a severe surface runoff potential, due to frequent flooding, and a low leaching index. Nutrient movement to surface waters is a hazard on these soils. Nutrient management practices that exclude the application of nutrients during periods when flood risk is high should be planned on these soils."|"565069"|"2588046"
|"Miscellaneous notes"|"NONTECH - AGR"|"018"|"This soil is poorly suited to cultivated crops because of frequent flooding. Crops that require a short growing season, such as soybeans, can be grown but flooding is likely to damage the crop in some years. Field drains may be needed to prevent ponding of water during the growing season. This soil is moderately suited to pasture and hayland. Adapted pasture plants include bermudagrass and tall fescue. Seasonal wetness and flooding are the main limitations for these uses."|"565069"|"2588047"
|"Miscellaneous notes"|"NONTECH - WOO"|"016"|"These soils have moderately high potential for production of commercial wood products. Common trees include loblolly pine, American sycamore, eastern cottonwood, Nuttall oak and sweetgum. Loblolly pine has potential to produce 136 to 149 cubic feet per acre annually on these soils. Equipment use may be restricted due to flooding or wetness. Seedling mortality may be 25 to 50 percent due to flooding or wetness. (Woodland Ordination Symbol - 10W)"|"565069"|"2588048"
06/09/2015 00:00:00|"Nontechnical description"|"PHG"||"Pheba silt loam, 0 to 2 percent slopes is moderately suited for pastureland."|"565070"|"2587987"
06/09/2015 00:00:00|"Miscellaneous notes"|"evaluation"|"attribute"|"PROJECT NAME: SDJR - MLRA 133B  Pheba silt loam, 0 to 2 percent slopes

Natmusym 	Ssarea: Musym 	Muname 	Dmudesc 	Muacres 
2tzs1	9-PNB: PbA	Pheba silt loam, 0 to 2 percent slopes	MLRA 133B - Pheba silt loam, 0 to 2 percent slopes	158304
lz02	AR003: 20	Pheba silt loam, 0 to 2 percent slopes	003020	18,597
lzdv	AR043: Ph	Pheba silt loam	043Ph	27,475
lylw	AR620: 7	Pheba silt loam, 0 to 2 percent slopes	620007	51,529
lyry	AR660: 28	Pheba silt loam, 0 to 2 percent slopes	660028	60,703

Summary of Published Manuscript Map Unit Descriptions 

Composition:
 Pheba soils are 85 percent of the map unit based on map unit descriptions in the manuscripts and NASIS data population.
Minor Components:
Amy, Aquults, and Guyton, are the minor components listed in the manuscripts and NASIS. Percentages for individual minor components were not listed in the manuscript. Minor components were not named in some surveys.  All of this data will be used to assign estimated percentages to the mlra mapunit components.
Landscape, Landform and Positions for Components:
Major Land Uses:
About 90 percent  cropland , 10 percent forrested and less than 1 percent Urbanland
Additional items

Describe Differences Between MLRA Map Unit and Map Units Being Harmonized:

Very little data inconsistencies exist . 
Lab Data:
(List pedon IDs, if there is no lab data or lab data is inadequate, identify the need for a future mlra update project)
KSSL  No Lab Data Available for any of the counties in the 9-PNB region, currently all Pheba KSSL data is from Mississippi which not apart of this SDJR project.
Local  Eight pedons with local lab data exist, four of the eight pedon are within the 9-PNB region.

Pedon Data in NASIS:
There are 18 pedons of Pheba in NASIS 5 of the eighteen stems from a RaCA site in Louisana,  12  are TPs from  Mississippi and 1 from Arkansas. One pedon in NASIS is from the 9-PNB region.

Other Attribute Issues:


Pheba silt loam, 0 to 2 percent slopes is mapped in four counites within the 9-PNB region. The Soil Series Pheba is established in Clay Mississippi.  This map unit lies within the Western Coastal Plain regions of the MLRA. Pheba is in a taxonomic family all of its own.


Future Project Needs: 
Future Project: Gather transect and pedon for Pheba silt loam, 0 to 2 percent slopes.   
Future Project Needs: Determine if the Pheba that is mapped in 9-PNB is really Pheba or if should be correlated into another series or a new series has be developed. Reason for this study is due to the fact that Pheba is established in Clay County, MS and the series sporadically delineated throughout the 7 MET, 9-RUS to 9-PNB.
Future Project Needs: Conduct Ksat study ot Pheba silt loam, 0 to 2 % slopes to have hard data from the 9-PNB region. 
Future Project Need: Look at Joins Pheba silt loam, 0 to 2 percent have crossing into counties/parishes that do not have Pheba mapped.

Evaluation of map unit interpretations (subcategory interpretation)

Interpretation Join Issues:
No major Interpretation Join Issues were identified with harmonizing of Pheba silt loam, 0 to 2 percent slopes.


Evaluation of the map unit delineations (subcategory spatial)

Join Issues:
Pheba silt loam, 0 to 2 percent slopes have join issues where the map unit crosses from Ashley County, Arkansas to Morehouse Parish, Louisana. Morehouse Parish,LA doesnt have Pheba mapped in the county, but Pheba coming in from Ashley County, Arkansas. Also Pheba that is mapped in Dallas/Calhoun County, Arkansas comes into Cleveland County, Arkansas where Pheba isnt mapped in Cleveland County, Ark. Pheba silt loam, 0 to 2 percent slopes from Jefferson/Lincoln County, Arkansas comes into Cleveland County, Arkansas where Pheba isnt in Cleveland County, Arkansas.
Pheba silt loam, 0 to 2 percent slopes coming from Jefferson County, Arkansas coming into Grant County, Arkansas. Grant County, Ark.

Spatial Data Quality: 
Currently no known spatial issues are identified.

Slope Analysis: 
No spatial analysis was conducted.
Future Project Needs:
Some extensive revision of soil survey delineations is needed and the correction over the map unit extent of any glaring cartographic errors.




"|"565070"|"2588010"
