11|"November"||||||||||||||"23394381"|"244624123"
12|"December"||||||||||||||"23394381"|"244624116"
12|"December"|"None"||"None"|||||||||||"23394382"|"244624128"
11|"November"|"None"||"None"|||||||||||"23394382"|"244624135"
10|"October"|"None"||"None"|||||||||||"23394382"|"244624136"
9|"September"|"None"||"None"|||||||||||"23394382"|"244624137"
8|"August"|"None"||"None"|||||||||||"23394382"|"244624127"
7|"July"|"None"||"None"|||||||||||"23394382"|"244624131"
6|"June"|"None"||"None"|||||||||||"23394382"|"244624132"
5|"May"|"None"||"None"|||||||||||"23394382"|"244624134"
4|"April"|"None"||"None"|||||||||||"23394382"|"244624126"
3|"March"|"None"||"None"|||||||||||"23394382"|"244624133"
2|"February"|"None"||"None"|||||||||||"23394382"|"244624129"
1|"January"|"None"||"None"|||||||||||"23394382"|"244624130"
1|"January"||||||||||||||"23394449"|"244624922"
2|"February"||||||||||||||"23394449"|"244624921"
3|"March"||||||||||||||"23394449"|"244624925"
4|"April"||||||||||||||"23394449"|"244624918"
5|"May"||||||||||||||"23394449"|"244624926"
6|"June"||||||||||||||"23394449"|"244624924"
7|"July"||||||||||||||"23394449"|"244624923"
8|"August"||||||||||||||"23394449"|"244624919"
9|"September"||||||||||||||"23394449"|"244624929"
10|"October"||||||||||||||"23394449"|"244624928"
12|"December"||||||||||||||"23394449"|"244624920"
11|"November"||||||||||||||"23394449"|"244624927"
1|"January"||||||||||||||"23394448"|"244624910"
2|"February"||||||||||||||"23394448"|"244624909"
3|"March"||||||||||||||"23394448"|"244624913"
4|"April"||||||||||||||"23394448"|"244624906"
5|"May"||||||||||||||"23394448"|"244624914"
6|"June"||||||||||||||"23394448"|"244624912"
7|"July"||||||||||||||"23394448"|"244624911"
8|"August"||||||||||||||"23394448"|"244624907"
10|"October"||||||||||||||"23394448"|"244624916"
9|"September"||||||||||||||"23394448"|"244624917"
12|"December"||||||||||||||"23394448"|"244624908"
11|"November"||||||||||||||"23394448"|"244624915"
1|"January"||||||||||||||"23394447"|"244624898"
2|"February"||||||||||||||"23394447"|"244624897"
3|"March"||||||||||||||"23394447"|"244624901"
4|"April"||||||||||||||"23394447"|"244624894"
5|"May"||||||||||||||"23394447"|"244624902"
6|"June"||||||||||||||"23394447"|"244624900"
7|"July"||||||||||||||"23394447"|"244624899"
8|"August"||||||||||||||"23394447"|"244624895"
9|"September"||||||||||||||"23394447"|"244624905"
10|"October"||||||||||||||"23394447"|"244624904"
12|"December"||||||||||||||"23394447"|"244624896"
11|"November"||||||||||||||"23394447"|"244624903"
12|"December"|"None"||"None"|||||||||||"23394446"|"244624884"
11|"November"|"None"||"None"|||||||||||"23394446"|"244624891"
10|"October"|"None"||"None"|||||||||||"23394446"|"244624892"
9|"September"|"None"||"None"|||||||||||"23394446"|"244624893"
8|"August"|"None"||"None"|||||||||||"23394446"|"244624883"
7|"July"|"None"||"None"|||||||||||"23394446"|"244624887"
6|"June"|"None"||"None"|||||||||||"23394446"|"244624888"
5|"May"|"None"||"None"|||||||||||"23394446"|"244624890"
4|"April"|"None"||"None"|||||||||||"23394446"|"244624882"
3|"March"|"None"||"None"|||||||||||"23394446"|"244624889"
2|"February"|"None"||"None"|||||||||||"23394446"|"244624885"
1|"January"|"None"||"None"|||||||||||"23394446"|"244624886"
12|"December"|"None"||"None"|||||||||||"23394370"|"244623999"
11|"November"|"None"||"None"|||||||||||"23394370"|"244624002"
10|"October"|"None"||"None"|||||||||||"23394370"|"244623995"
9|"September"|"None"||"None"|||||||||||"23394370"|"244624000"
8|"August"|"None"||"None"|||||||||||"23394370"|"244624005"
7|"July"|"None"||"None"|||||||||||"23394370"|"244623997"
6|"June"|"None"||"None"|||||||||||"23394370"|"244624003"
5|"May"|"None"||"None"|||||||||||"23394370"|"244623998"
4|"April"|"None"||"None"|||||||||||"23394370"|"244624004"
3|"March"|"None"||"None"|||||||||||"23394370"|"244623994"
2|"February"|"None"||"None"|||||||||||"23394370"|"244624001"
1|"January"|"None"||"None"|||||||||||"23394370"|"244623996"
12|"December"|"None"||"None"|||||||||||"23394369"|"244623992"
11|"November"|"None"||"None"|||||||||||"23394369"|"244623989"
10|"October"|"None"||"None"|||||||||||"23394369"|"244623990"
9|"September"|"None"||"None"|||||||||||"23394369"|"244623991"
8|"August"|"None"||"None"|||||||||||"23394369"|"244623983"
7|"July"|"None"||"None"|||||||||||"23394369"|"244623993"
6|"June"|"None"||"None"|||||||||||"23394369"|"244623986"
5|"May"|"None"||"None"|||||||||||"23394369"|"244623988"
4|"April"|"None"||"None"|||||||||||"23394369"|"244623982"
3|"March"|"None"||"None"|||||||||||"23394369"|"244623987"
2|"February"|"None"||"None"|||||||||||"23394369"|"244623984"
1|"January"|"None"||"None"|||||||||||"23394369"|"244623985"
12|"December"|"None"||"None"|||||||||||"23394368"|"244623975"
11|"November"|"None"||"None"|||||||||||"23394368"|"244623979"
10|"October"|"None"||"None"|||||||||||"23394368"|"244623974"
9|"September"|"None"||"None"|||||||||||"23394368"|"244623977"
8|"August"|"None"||"None"|||||||||||"23394368"|"244623972"
7|"July"|"None"||"None"|||||||||||"23394368"|"244623981"
6|"June"|"None"||"None"|||||||||||"23394368"|"244623978"
5|"May"|"None"||"None"|||||||||||"23394368"|"244623976"
4|"April"|"None"||"None"|||||||||||"23394368"|"244623970"
3|"March"|"None"||"None"|||||||||||"23394368"|"244623980"
2|"February"|"None"||"None"|||||||||||"23394368"|"244623971"
1|"January"|"None"||"None"|||||||||||"23394368"|"244623973"
1|"January"||||||||||||||"23394445"|"244624874"
2|"February"||||||||||||||"23394445"|"244624873"
3|"March"||||||||||||||"23394445"|"244624877"
4|"April"||||||||||||||"23394445"|"244624870"
5|"May"||||||||||||||"23394445"|"244624878"
6|"June"||||||||||||||"23394445"|"244624876"
7|"July"||||||||||||||"23394445"|"244624875"
8|"August"||||||||||||||"23394445"|"244624871"
9|"September"||||||||||||||"23394445"|"244624881"
10|"October"||||||||||||||"23394445"|"244624880"
12|"December"||||||||||||||"23394445"|"244624872"
11|"November"||||||||||||||"23394445"|"244624879"
1|"January"||||||||||||||"23394444"|"244624862"
2|"February"||||||||||||||"23394444"|"244624861"
3|"March"||||||||||||||"23394444"|"244624865"
4|"April"||||||||||||||"23394444"|"244624858"
5|"May"||||||||||||||"23394444"|"244624866"
6|"June"||||||||||||||"23394444"|"244624864"
7|"July"||||||||||||||"23394444"|"244624863"
8|"August"||||||||||||||"23394444"|"244624859"
9|"September"||||||||||||||"23394444"|"244624869"
10|"October"||||||||||||||"23394444"|"244624868"
12|"December"||||||||||||||"23394444"|"244624860"
11|"November"||||||||||||||"23394444"|"244624867"
12|"December"|"None"||"None"|||||||||||"23394443"|"244624848"
11|"November"|"None"||"None"|||||||||||"23394443"|"244624855"
10|"October"|"None"||"None"|||||||||||"23394443"|"244624856"
9|"September"|"None"||"None"|||||||||||"23394443"|"244624857"
8|"August"|"None"||"None"|||||||||||"23394443"|"244624847"
7|"July"|"None"||"None"|||||||||||"23394443"|"244624851"
6|"June"|"None"||"None"|||||||||||"23394443"|"244624852"
5|"May"|"None"||"None"|||||||||||"23394443"|"244624854"
4|"April"|"None"||"None"|||||||||||"23394443"|"244624846"
3|"March"|"None"||"None"|||||||||||"23394443"|"244624853"
2|"February"|"None"||"None"|||||||||||"23394443"|"244624849"
1|"January"|"None"||"None"|||||||||||"23394443"|"244624850"
1|"January"||||||||||||||"23394442"|"244624838"
2|"February"||||||||||||||"23394442"|"244624837"
3|"March"||||||||||||||"23394442"|"244624841"
4|"April"||||||||||||||"23394442"|"244624834"
5|"May"||||||||||||||"23394442"|"244624842"
6|"June"||||||||||||||"23394442"|"244624840"
7|"July"||||||||||||||"23394442"|"244624839"
8|"August"||||||||||||||"23394442"|"244624835"
9|"September"||||||||||||||"23394442"|"244624845"
10|"October"||||||||||||||"23394442"|"244624844"
12|"December"||||||||||||||"23394442"|"244624836"
11|"November"||||||||||||||"23394442"|"244624843"
12|"December"|"None"||"None"|||||||||||"23394441"|"244624824"
11|"November"|"None"||"None"|||||||||||"23394441"|"244624831"
10|"October"|"None"||"None"|||||||||||"23394441"|"244624832"
9|"September"|"None"||"None"|||||||||||"23394441"|"244624833"
8|"August"|"None"||"None"|||||||||||"23394441"|"244624823"
7|"July"|"None"||"None"|||||||||||"23394441"|"244624827"
6|"June"|"None"||"None"|||||||||||"23394441"|"244624828"
5|"May"|"None"||"None"|||||||||||"23394441"|"244624830"
4|"April"|"None"||"None"|||||||||||"23394441"|"244624822"
3|"March"|"None"||"None"|||||||||||"23394441"|"244624829"
2|"February"|"None"||"None"|||||||||||"23394441"|"244624825"
1|"January"|"None"||"None"|||||||||||"23394441"|"244624826"
1|"January"||||||||||||||"23394377"|"244624070"
2|"February"||||||||||||||"23394377"|"244624069"
4|"April"||||||||||||||"23394377"|"244624066"
3|"March"||||||||||||||"23394377"|"244624073"
5|"May"||||||||||||||"23394377"|"244624074"
6|"June"||||||||||||||"23394377"|"244624072"
7|"July"||||||||||||||"23394377"|"244624071"
8|"August"||||||||||||||"23394377"|"244624067"
9|"September"||||||||||||||"23394377"|"244624077"
10|"October"||||||||||||||"23394377"|"244624076"
11|"November"||||||||||||||"23394377"|"244624075"
12|"December"||||||||||||||"23394377"|"244624068"
1|"January"||||||||||||||"23394376"|"244624058"
2|"February"||||||||||||||"23394376"|"244624057"
4|"April"||||||||||||||"23394376"|"244624054"
3|"March"||||||||||||||"23394376"|"244624061"
5|"May"||||||||||||||"23394376"|"244624062"
6|"June"||||||||||||||"23394376"|"244624060"
7|"July"||||||||||||||"23394376"|"244624059"
8|"August"||||||||||||||"23394376"|"244624055"
9|"September"||||||||||||||"23394376"|"244624065"
10|"October"||||||||||||||"23394376"|"244624064"
11|"November"||||||||||||||"23394376"|"244624063"
12|"December"||||||||||||||"23394376"|"244624056"
11|"November"|||"None"|||||||||||"23394375"|"244624053"
10|"October"|||"None"|||||||||||"23394375"|"244624052"
1|"January"|"Rare"||"None"|||||||||||"23394375"|"244624045"
2|"February"|"Rare"||"None"|||||||||||"23394375"|"244624044"
3|"March"|"Rare"||"None"|||||||||||"23394375"|"244624046"
4|"April"|"Rare"||"None"|||||||||||"23394375"|"244624042"
12|"December"|"Rare"||"None"|||||||||||"23394375"|"244624043"
9|"September"|||"None"|||||||||||"23394375"|"244624051"
8|"August"|||"None"|||||||||||"23394375"|"244624050"
7|"July"|||"None"|||||||||||"23394375"|"244624049"
6|"June"|||"None"|||||||||||"23394375"|"244624048"
5|"May"|||"None"|||||||||||"23394375"|"244624047"
12|"December"|"None"||"None"|||||||||||"23394374"|"244624032"
11|"November"|"None"||"None"|||||||||||"23394374"|"244624039"
10|"October"|"None"||"None"|||||||||||"23394374"|"244624040"
9|"September"|"None"||"None"|||||||||||"23394374"|"244624041"
8|"August"|"None"||"None"|||||||||||"23394374"|"244624031"
7|"July"|"None"||"None"|||||||||||"23394374"|"244624035"
6|"June"|"None"||"None"|||||||||||"23394374"|"244624036"
5|"May"|"None"||"None"|||||||||||"23394374"|"244624038"
4|"April"|"None"||"None"|||||||||||"23394374"|"244624030"
3|"March"|"None"||"None"|||||||||||"23394374"|"244624037"
2|"February"|"None"||"None"|||||||||||"23394374"|"244624033"
1|"January"|"None"||"None"|||||||||||"23394374"|"244624034"
1|"January"||||||||||||||"23394373"|"244624022"
3|"March"||||||||||||||"23394373"|"244624025"
2|"February"||||||||||||||"23394373"|"244624021"
4|"April"||||||||||||||"23394373"|"244624018"
5|"May"||||||||||||||"23394373"|"244624026"
6|"June"||||||||||||||"23394373"|"244624024"
7|"July"||||||||||||||"23394373"|"244624023"
8|"August"||||||||||||||"23394373"|"244624019"
9|"September"||||||||||||||"23394373"|"244624029"
10|"October"||||||||||||||"23394373"|"244624028"
11|"November"||||||||||||||"23394373"|"244624027"
12|"December"||||||||||||||"23394373"|"244624020"
1|"January"||||||||||||||"23394372"|"244624010"
3|"March"||||||||||||||"23394372"|"244624013"
2|"February"||||||||||||||"23394372"|"244624009"
4|"April"||||||||||||||"23394372"|"244624006"
5|"May"||||||||||||||"23394372"|"244624014"
6|"June"||||||||||||||"23394372"|"244624012"
7|"July"||||||||||||||"23394372"|"244624011"
8|"August"||||||||||||||"23394372"|"244624007"
9|"September"||||||||||||||"23394372"|"244624017"
10|"October"||||||||||||||"23394372"|"244624016"
11|"November"||||||||||||||"23394372"|"244624015"
12|"December"||||||||||||||"23394372"|"244624008"
12|"December"|"None"||"None"|||||||||||"23394367"|"244623960"
11|"November"|"None"||"None"|||||||||||"23394367"|"244623962"
10|"October"|"None"||"None"|||||||||||"23394367"|"244623969"
9|"September"|"None"||"None"|||||||||||"23394367"|"244623968"
8|"August"|"None"||"None"|||||||||||"23394367"|"244623966"
7|"July"|"None"||"None"|||||||||||"23394367"|"244623967"
6|"June"|"None"||"None"|||||||||||"23394367"|"244623959"
5|"May"|"None"||"None"|||||||||||"23394367"|"244623963"
4|"April"|"None"||"None"|||||||||||"23394367"|"244623958"
3|"March"|"None"||"None"|||||||||||"23394367"|"244623961"
2|"February"|"None"||"None"|||||||||||"23394367"|"244623964"
1|"January"|"None"||"None"|||||||||||"23394367"|"244623965"
12|"December"|"None"||"None"|||||||||||"23394366"|"244623954"
11|"November"|"None"||"None"|||||||||||"23394366"|"244623955"
10|"October"|"None"||"None"|||||||||||"23394366"|"244623957"
9|"September"|"None"||"None"|||||||||||"23394366"|"244623947"
8|"August"|"None"||"None"|||||||||||"23394366"|"244623953"
7|"July"|"None"||"None"|||||||||||"23394366"|"244623950"
6|"June"|"None"||"None"|||||||||||"23394366"|"244623951"
5|"May"|"None"||"None"|||||||||||"23394366"|"244623949"
4|"April"|"None"||"None"|||||||||||"23394366"|"244623956"
3|"March"|"None"||"None"|||||||||||"23394366"|"244623946"
2|"February"|"None"||"None"|||||||||||"23394366"|"244623948"
1|"January"|"None"||"None"|||||||||||"23394366"|"244623952"
12|"December"|"None"||"None"|||||||||||"23394431"|"244624712"
11|"November"|"None"||"None"|||||||||||"23394431"|"244624706"
10|"October"|"None"||"None"|||||||||||"23394431"|"244624709"
9|"September"|"None"||"None"|||||||||||"23394431"|"244624704"
8|"August"|"None"||"None"|||||||||||"23394431"|"244624711"
7|"July"|"None"||"None"|||||||||||"23394431"|"244624713"
6|"June"|"None"||"None"|||||||||||"23394431"|"244624705"
5|"May"|"None"||"None"|||||||||||"23394431"|"244624702"
4|"April"|"None"||"None"|||||||||||"23394431"|"244624703"
3|"March"|"None"||"None"|||||||||||"23394431"|"244624710"
2|"February"|"None"||"None"|||||||||||"23394431"|"244624707"
1|"January"|"None"||"None"|||||||||||"23394431"|"244624708"
12|"December"|"None"||"None"|||||||||||"23394430"|"244624694"
11|"November"|"None"||"None"|||||||||||"23394430"|"244624701"
10|"October"|"None"||"None"|||||||||||"23394430"|"244624691"
9|"September"|"None"||"None"|||||||||||"23394430"|"244624699"
8|"August"|"None"||"None"|||||||||||"23394430"|"244624693"
7|"July"|"None"||"None"|||||||||||"23394430"|"244624696"
6|"June"|"None"||"None"|||||||||||"23394430"|"244624700"
5|"May"|"None"||"None"|||||||||||"23394430"|"244624695"
4|"April"|"None"||"None"|||||||||||"23394430"|"244624697"
3|"March"|"None"||"None"|||||||||||"23394430"|"244624692"
2|"February"|"None"||"None"|||||||||||"23394430"|"244624698"
1|"January"|"None"||"None"|||||||||||"23394430"|"244624690"
1|"January"||||||||||||||"23394440"|"244624814"
2|"February"||||||||||||||"23394440"|"244624813"
3|"March"||||||||||||||"23394440"|"244624817"
4|"April"||||||||||||||"23394440"|"244624810"
5|"May"||||||||||||||"23394440"|"244624818"
6|"June"||||||||||||||"23394440"|"244624816"
7|"July"||||||||||||||"23394440"|"244624815"
8|"August"||||||||||||||"23394440"|"244624811"
9|"September"||||||||||||||"23394440"|"244624821"
10|"October"||||||||||||||"23394440"|"244624820"
12|"December"||||||||||||||"23394440"|"244624812"
11|"November"||||||||||||||"23394440"|"244624819"
1|"January"||||||||||||||"23394439"|"244624802"
2|"February"||||||||||||||"23394439"|"244624801"
3|"March"||||||||||||||"23394439"|"244624805"
4|"April"||||||||||||||"23394439"|"244624798"
5|"May"||||||||||||||"23394439"|"244624806"
6|"June"||||||||||||||"23394439"|"244624804"
7|"July"||||||||||||||"23394439"|"244624803"
8|"August"||||||||||||||"23394439"|"244624799"
9|"September"||||||||||||||"23394439"|"244624809"
10|"October"||||||||||||||"23394439"|"244624808"
12|"December"||||||||||||||"23394439"|"244624800"
11|"November"||||||||||||||"23394439"|"244624807"
11|"November"|||"None"|||||||||||"23394438"|"244624797"
1|"January"|"Rare"||"None"|||||||||||"23394438"|"244624789"
2|"February"|"Rare"||"None"|||||||||||"23394438"|"244624788"
3|"March"|"Rare"||"None"|||||||||||"23394438"|"244624790"
4|"April"|"Rare"||"None"|||||||||||"23394438"|"244624786"
12|"December"|"Rare"||"None"|||||||||||"23394438"|"244624787"
10|"October"|||"None"|||||||||||"23394438"|"244624796"
9|"September"|||"None"|||||||||||"23394438"|"244624795"
7|"July"|||"None"|||||||||||"23394438"|"244624793"
8|"August"|||"None"|||||||||||"23394438"|"244624794"
6|"June"|||"None"|||||||||||"23394438"|"244624792"
5|"May"|||"None"|||||||||||"23394438"|"244624791"
1|"January"||||||||||||||"23394437"|"244624783"
2|"February"||||||||||||||"23394437"|"244624782"
3|"March"||||||||||||||"23394437"|"244624774"
4|"April"||||||||||||||"23394437"|"244624779"
5|"May"||||||||||||||"23394437"|"244624775"
6|"June"||||||||||||||"23394437"|"244624785"
7|"July"||||||||||||||"23394437"|"244624784"
8|"August"||||||||||||||"23394437"|"244624780"
9|"September"||||||||||||||"23394437"|"244624778"
10|"October"||||||||||||||"23394437"|"244624777"
12|"December"||||||||||||||"23394437"|"244624781"
11|"November"||||||||||||||"23394437"|"244624776"
1|"January"||||||||||||||"23394436"|"244624766"
2|"February"||||||||||||||"23394436"|"244624765"
3|"March"||||||||||||||"23394436"|"244624769"
4|"April"||||||||||||||"23394436"|"244624762"
5|"May"||||||||||||||"23394436"|"244624770"
6|"June"||||||||||||||"23394436"|"244624768"
7|"July"||||||||||||||"23394436"|"244624767"
8|"August"||||||||||||||"23394436"|"244624763"
9|"September"||||||||||||||"23394436"|"244624773"
10|"October"||||||||||||||"23394436"|"244624772"
12|"December"||||||||||||||"23394436"|"244624764"
11|"November"||||||||||||||"23394436"|"244624771"
11|"November"|||"None"|||||||||||"23394435"|"244624761"
10|"October"|||"None"|||||||||||"23394435"|"244624760"
1|"January"|"Rare"||"None"|||||||||||"23394435"|"244624753"
2|"February"|"Rare"||"None"|||||||||||"23394435"|"244624752"
3|"March"|"Rare"||"None"|||||||||||"23394435"|"244624754"
4|"April"|"Rare"||"None"|||||||||||"23394435"|"244624750"
12|"December"|"Rare"||"None"|||||||||||"23394435"|"244624751"
9|"September"|||"None"|||||||||||"23394435"|"244624759"
8|"August"|||"None"|||||||||||"23394435"|"244624758"
7|"July"|||"None"|||||||||||"23394435"|"244624757"
6|"June"|||"None"|||||||||||"23394435"|"244624756"
5|"May"|||"None"|||||||||||"23394435"|"244624755"
11|"November"|||"None"|||||||||||"23394405"|"244624400"
12|"December"|"Occasional"|"Brief (2 to 7 days)"|"None"|||||||||||"23394405"|"244624401"
4|"April"|"Occasional"|"Brief (2 to 7 days)"|"None"|||||||||||"23394405"|"244624390"
3|"March"|"Occasional"|"Brief (2 to 7 days)"|"None"|||||||||||"23394405"|"244624393"
2|"February"|"Occasional"|"Brief (2 to 7 days)"|"None"|||||||||||"23394405"|"244624391"
1|"January"|"Occasional"|"Brief (2 to 7 days)"|"None"|||||||||||"23394405"|"244624392"
10|"October"|||"None"|||||||||||"23394405"|"244624399"
9|"September"|||"None"|||||||||||"23394405"|"244624398"
8|"August"|||"None"|||||||||||"23394405"|"244624397"
7|"July"|||"None"|||||||||||"23394405"|"244624396"
6|"June"|||"None"|||||||||||"23394405"|"244624395"
5|"May"|||"None"|||||||||||"23394405"|"244624394"
1|"January"||||||||||||||"23394404"|"244624382"
2|"February"||||||||||||||"23394404"|"244624381"
3|"March"||||||||||||||"23394404"|"244624385"
4|"April"||||||||||||||"23394404"|"244624378"
5|"May"||||||||||||||"23394404"|"244624386"
6|"June"||||||||||||||"23394404"|"244624384"
7|"July"||||||||||||||"23394404"|"244624383"
8|"August"||||||||||||||"23394404"|"244624379"
9|"September"||||||||||||||"23394404"|"244624389"
10|"October"||||||||||||||"23394404"|"244624388"
11|"November"||||||||||||||"23394404"|"244624387"
12|"December"||||||||||||||"23394404"|"244624380"
1|"January"||||||||||||||"23394403"|"244624370"
2|"February"||||||||||||||"23394403"|"244624369"
3|"March"||||||||||||||"23394403"|"244624373"
4|"April"||||||||||||||"23394403"|"244624366"
5|"May"||||||||||||||"23394403"|"244624374"
6|"June"||||||||||||||"23394403"|"244624372"
7|"July"||||||||||||||"23394403"|"244624371"
8|"August"||||||||||||||"23394403"|"244624367"
9|"September"||||||||||||||"23394403"|"244624377"
10|"October"||||||||||||||"23394403"|"244624376"
11|"November"||||||||||||||"23394403"|"244624375"
12|"December"||||||||||||||"23394403"|"244624368"
1|"January"||||||||||||||"23394402"|"244624358"
2|"February"||||||||||||||"23394402"|"244624357"
3|"March"||||||||||||||"23394402"|"244624361"
4|"April"||||||||||||||"23394402"|"244624354"
5|"May"||||||||||||||"23394402"|"244624362"
6|"June"||||||||||||||"23394402"|"244624360"
7|"July"||||||||||||||"23394402"|"244624359"
8|"August"||||||||||||||"23394402"|"244624355"
9|"September"||||||||||||||"23394402"|"244624365"
10|"October"||||||||||||||"23394402"|"244624364"
11|"November"||||||||||||||"23394402"|"244624363"
12|"December"||||||||||||||"23394402"|"244624356"
12|"December"|"None"||"None"|||||||||||"23394429"|"244624680"
11|"November"|"None"||"None"|||||||||||"23394429"|"244624682"
10|"October"|"None"||"None"|||||||||||"23394429"|"244624689"
9|"September"|"None"||"None"|||||||||||"23394429"|"244624688"
8|"August"|"None"||"None"|||||||||||"23394429"|"244624686"
7|"July"|"None"||"None"|||||||||||"23394429"|"244624687"
6|"June"|"None"||"None"|||||||||||"23394429"|"244624679"
5|"May"|"None"||"None"|||||||||||"23394429"|"244624683"
4|"April"|"None"||"None"|||||||||||"23394429"|"244624678"
3|"March"|"None"||"None"|||||||||||"23394429"|"244624681"
2|"February"|"None"||"None"|||||||||||"23394429"|"244624684"
1|"January"|"None"||"None"|||||||||||"23394429"|"244624685"
12|"December"|"None"||"None"|||||||||||"23394428"|"244624668"
11|"November"|"None"||"None"|||||||||||"23394428"|"244624675"
10|"October"|"None"||"None"|||||||||||"23394428"|"244624676"
9|"September"|"None"||"None"|||||||||||"23394428"|"244624677"
8|"August"|"None"||"None"|||||||||||"23394428"|"244624667"
7|"July"|"None"||"None"|||||||||||"23394428"|"244624671"
6|"June"|"None"||"None"|||||||||||"23394428"|"244624672"
5|"May"|"None"||"None"|||||||||||"23394428"|"244624674"
4|"April"|"None"||"None"|||||||||||"23394428"|"244624666"
3|"March"|"None"||"None"|||||||||||"23394428"|"244624673"
2|"February"|"None"||"None"|||||||||||"23394428"|"244624669"
1|"January"|"None"||"None"|||||||||||"23394428"|"244624670"
1|"January"||||||||||||||"23394401"|"244624346"
2|"February"||||||||||||||"23394401"|"244624345"
3|"March"||||||||||||||"23394401"|"244624349"
4|"April"||||||||||||||"23394401"|"244624342"
5|"May"||||||||||||||"23394401"|"244624350"
6|"June"||||||||||||||"23394401"|"244624348"
7|"July"||||||||||||||"23394401"|"244624347"
8|"August"||||||||||||||"23394401"|"244624343"
9|"September"||||||||||||||"23394401"|"244624353"
10|"October"||||||||||||||"23394401"|"244624352"
11|"November"||||||||||||||"23394401"|"244624351"
12|"December"||||||||||||||"23394401"|"244624344"
11|"November"|||"None"|||||||||||"23394400"|"244624341"
10|"October"|||"None"|||||||||||"23394400"|"244624340"
1|"January"|"Rare"||"None"|||||||||||"23394400"|"244624333"
2|"February"|"Rare"||"None"|||||||||||"23394400"|"244624332"
3|"March"|"Rare"||"None"|||||||||||"23394400"|"244624334"
4|"April"|"Rare"||"None"|||||||||||"23394400"|"244624330"
12|"December"|"Rare"||"None"|||||||||||"23394400"|"244624331"
9|"September"|||"None"|||||||||||"23394400"|"244624339"
8|"August"|||"None"|||||||||||"23394400"|"244624338"
7|"July"|||"None"|||||||||||"23394400"|"244624337"
6|"June"|||"None"|||||||||||"23394400"|"244624336"
5|"May"|||"None"|||||||||||"23394400"|"244624335"
1|"January"||||||||||||||"23394399"|"244624322"
2|"February"||||||||||||||"23394399"|"244624321"
3|"March"||||||||||||||"23394399"|"244624325"
4|"April"||||||||||||||"23394399"|"244624318"
5|"May"||||||||||||||"23394399"|"244624326"
6|"June"||||||||||||||"23394399"|"244624324"
7|"July"||||||||||||||"23394399"|"244624323"
8|"August"||||||||||||||"23394399"|"244624319"
9|"September"||||||||||||||"23394399"|"244624329"
10|"October"||||||||||||||"23394399"|"244624328"
11|"November"||||||||||||||"23394399"|"244624327"
12|"December"||||||||||||||"23394399"|"244624320"
11|"November"|||"None"|||||||||||"23394398"|"244624317"
10|"October"|||"None"|||||||||||"23394398"|"244624316"
1|"January"|"Rare"||"None"|||||||||||"23394398"|"244624309"
2|"February"|"Rare"||"None"|||||||||||"23394398"|"244624308"
3|"March"|"Rare"||"None"|||||||||||"23394398"|"244624310"
4|"April"|"Rare"||"None"|||||||||||"23394398"|"244624306"
12|"December"|"Rare"||"None"|||||||||||"23394398"|"244624307"
9|"September"|||"None"|||||||||||"23394398"|"244624314"
8|"August"|||"None"|||||||||||"23394398"|"244624313"
7|"July"|||"None"|||||||||||"23394398"|"244624315"
6|"June"|||"None"|||||||||||"23394398"|"244624312"
5|"May"|||"None"|||||||||||"23394398"|"244624311"
1|"January"||||||||||||||"23394434"|"244624742"
2|"February"||||||||||||||"23394434"|"244624741"
3|"March"||||||||||||||"23394434"|"244624745"
4|"April"||||||||||||||"23394434"|"244624738"
5|"May"||||||||||||||"23394434"|"244624746"
6|"June"||||||||||||||"23394434"|"244624744"
7|"July"||||||||||||||"23394434"|"244624743"
8|"August"||||||||||||||"23394434"|"244624739"
9|"September"||||||||||||||"23394434"|"244624749"
10|"October"||||||||||||||"23394434"|"244624748"
12|"December"||||||||||||||"23394434"|"244624740"
11|"November"||||||||||||||"23394434"|"244624747"
11|"November"|||"None"|||||||||||"23394433"|"244624737"
1|"January"|"Rare"||"None"|||||||||||"23394433"|"244624729"
2|"February"|"Rare"||"None"|||||||||||"23394433"|"244624728"
3|"March"|"Rare"||"None"|||||||||||"23394433"|"244624730"
4|"April"|"Rare"||"None"|||||||||||"23394433"|"244624726"
12|"December"|"Rare"||"None"|||||||||||"23394433"|"244624727"
10|"October"|||"None"|||||||||||"23394433"|"244624736"
9|"September"|||"None"|||||||||||"23394433"|"244624735"
8|"August"|||"None"|||||||||||"23394433"|"244624734"
7|"July"|||"None"|||||||||||"23394433"|"244624733"
6|"June"|||"None"|||||||||||"23394433"|"244624732"
5|"May"|||"None"|||||||||||"23394433"|"244624731"
1|"January"|"Rare"||"None"|||||||||||"23394465"|"244625110"
2|"February"|"Rare"||"None"|||||||||||"23394465"|"244625111"
4|"April"|"Rare"||"None"|||||||||||"23394465"|"244625113"
3|"March"|"Rare"||"None"|||||||||||"23394465"|"244625112"
12|"December"|"Rare"||"None"|||||||||||"23394465"|"244625117"
11|"November"|"Rare"||"None"|||||||||||"23394465"|"244625116"
10|"October"|||"None"|||||||||||"23394465"|"244625121"
9|"September"|||"None"|||||||||||"23394465"|"244625120"
7|"July"|||"None"|||||||||||"23394465"|"244625118"
8|"August"|||"None"|||||||||||"23394465"|"244625119"
5|"May"|||"None"|||||||||||"23394465"|"244625114"
6|"June"|||"None"|||||||||||"23394465"|"244625115"
